Date/time UTC,Active energy Wh,Returned energy Wh,Min V,Max V
2022-01-06 01:58,46.90,0.00,230.5,238.0
2022-01-06 01:59,52.30,0.00,230.5,230.5
2022-01-06 02:00,50.90,0.00,227.5,230.5
2022-01-06 02:01,51.20,0.00,227.5,229.0
2022-01-06 02:02,10.69,0.00,229.0,236.5
2022-01-06 08:52,3.63,0.00,221.5,230.5
2022-01-06 08:53,50.00,0.00,220.0,223.0
2022-01-06 08:54,49.10,0.00,220.0,223.0
2022-01-06 08:55,50.00,0.00,223.0,226.0
2022-01-06 08:56,50.20,0.00,223.0,226.0
2022-01-06 08:57,50.10,0.00,223.0,226.0
2022-01-06 08:58,50.80,0.00,226.0,227.5
2022-01-06 08:59,50.90,0.00,226.0,227.5
2022-01-06 09:00,50.90,0.00,226.0,227.5
2022-01-06 09:01,50.90,0.00,226.0,227.5
2022-01-06 09:02,50.40,0.00,227.5,227.5
2022-01-06 09:03,49.90,0.00,223.0,227.5
2022-01-06 09:04,49.60,0.00,223.0,226.0
2022-01-06 09:05,49.30,0.00,223.0,223.0
2022-01-06 09:06,49.40,0.00,223.0,226.0
2022-01-06 09:07,49.40,0.00,223.0,226.0
2022-01-06 09:08,49.50,0.00,223.0,224.5
2022-01-06 09:09,49.60,0.00,220.0,226.0
2022-01-06 09:10,49.40,0.00,223.0,224.5
2022-01-06 09:11,49.30,0.00,221.5,226.0
2022-01-06 09:12,49.00,0.00,223.0,223.0
2022-01-06 09:13,49.10,0.00,221.5,223.0
2022-01-06 09:14,48.90,0.00,221.5,223.0
2022-01-06 09:15,49.10,0.00,221.5,223.0
2022-01-06 09:16,49.20,0.00,223.0,223.0
2022-01-06 09:17,49.40,0.00,223.0,224.5
2022-01-06 09:18,49.40,0.00,223.0,224.5
2022-01-06 09:19,49.70,0.00,223.0,224.5
2022-01-06 09:20,49.10,0.00,221.5,223.0
2022-01-06 09:21,49.50,0.00,223.0,224.5
2022-01-06 09:22,49.40,0.00,223.0,224.5
2022-01-06 09:23,49.80,0.00,223.0,224.5
2022-01-06 09:24,49.60,0.00,223.0,224.5
2022-01-06 09:25,49.50,0.00,223.0,224.5
2022-01-06 09:26,49.10,0.00,223.0,223.0
2022-01-06 09:27,49.50,0.00,223.0,224.5
2022-01-06 09:28,49.10,0.00,221.5,223.0
2022-01-06 09:29,49.20,0.00,223.0,223.0
2022-01-06 09:30,49.10,0.00,223.0,223.0
2022-01-06 09:31,49.90,0.00,223.0,226.0
2022-01-06 09:32,49.50,0.00,220.0,226.0
2022-01-06 09:33,49.20,0.00,223.0,224.5
2022-01-06 09:34,49.80,0.00,223.0,226.0
2022-01-06 09:35,49.50,0.00,221.5,227.5
2022-01-06 09:36,49.70,0.00,223.0,227.5
2022-01-06 09:37,49.10,0.00,223.0,223.0
2022-01-06 09:38,49.10,0.00,221.5,223.0
2022-01-06 09:39,48.90,0.00,221.5,223.0
2022-01-06 09:40,49.00,0.00,221.5,223.0
2022-01-06 09:41,49.00,0.00,221.5,223.0
2022-01-06 09:42,49.00,0.00,221.5,223.0
2022-01-06 09:43,49.20,0.00,223.0,223.0
2022-01-06 09:44,49.10,0.00,223.0,223.0
2022-01-06 09:45,49.10,0.00,221.5,224.5
2022-01-06 09:46,49.70,0.00,221.5,223.0
2022-01-06 09:47,50.00,0.00,221.5,224.5
2022-01-06 09:48,49.20,0.00,223.0,223.0
2022-01-06 09:49,49.10,0.00,223.0,223.0
2022-01-06 09:50,48.90,0.00,221.5,223.0
2022-01-06 09:51,48.90,0.00,221.5,223.0
2022-01-06 09:52,49.00,0.00,221.5,223.0
2022-01-06 09:53,49.00,0.00,221.5,223.0
2022-01-06 09:54,49.10,0.00,223.0,223.0
2022-01-06 09:55,49.20,0.00,223.0,223.0
2022-01-06 09:56,49.30,0.00,221.5,224.5
2022-01-06 09:57,50.10,0.00,221.5,227.5
2022-01-06 09:58,50.10,0.00,221.5,226.0
2022-01-06 09:59,49.40,0.00,223.0,226.0
2022-01-06 10:00,50.60,0.00,224.5,226.0
2022-01-06 10:01,50.70,0.00,226.0,227.5
2022-01-06 10:02,50.80,0.00,226.0,227.5
2022-01-06 10:03,51.20,0.00,227.5,229.0
2022-01-06 10:04,49.90,0.00,223.0,227.5
2022-01-06 10:05,40.47,0.00,223.0,230.5
2022-01-06 12:26,3.71,0.00,220.0,230.5
2022-01-06 12:27,48.10,0.00,218.5,221.5
2022-01-06 12:28,48.20,0.00,220.0,223.0
2022-01-06 12:29,48.00,0.00,218.5,223.0
2022-01-06 12:30,47.40,0.00,215.5,221.5
2022-01-06 12:31,48.10,0.00,215.5,223.0
2022-01-06 12:32,48.60,0.00,220.0,223.0
2022-01-06 12:33,12.95,0.00,220.0,230.5
2022-01-06 12:40,22.96,0.00,220.0,230.5
2022-01-06 12:41,48.60,0.00,220.0,223.0
2022-01-06 12:42,48.20,0.00,214.0,223.0
2022-01-06 12:43,49.00,0.00,221.5,224.5
2022-01-06 12:44,49.20,0.00,221.5,224.5
2022-01-06 12:45,48.30,0.00,215.5,224.5
2022-01-06 12:46,47.60,0.00,212.5,223.0
2022-01-06 12:47,47.40,0.00,214.0,221.5
2022-01-06 12:48,47.80,0.00,215.5,224.5
2022-01-06 12:49,48.60,0.00,215.5,224.5
2022-01-06 12:50,46.70,0.00,212.5,220.0
2022-01-06 12:51,47.80,0.00,212.5,224.5
2022-01-06 12:52,47.50,0.00,214.0,223.0
2022-01-06 12:53,47.30,0.00,214.0,223.0
2022-01-06 12:54,47.80,0.00,214.0,223.0
2022-01-06 12:55,47.10,0.00,212.5,218.5
2022-01-06 12:56,46.40,0.00,211.0,220.0
2022-01-06 12:57,47.20,0.00,214.0,220.0
2022-01-06 12:58,46.10,0.00,212.5,215.5
2022-01-06 12:59,46.30,0.00,212.5,215.5
2022-01-06 13:00,46.20,0.00,212.5,215.5
2022-01-06 13:01,47.00,0.00,214.0,218.5
2022-01-06 13:02,47.40,0.00,215.5,220.0
2022-01-06 13:03,47.00,0.00,214.0,218.5
2022-01-06 13:04,47.70,0.00,215.5,221.5
2022-01-06 13:05,47.70,0.00,220.0,221.5
2022-01-06 13:06,49.30,0.00,220.0,224.5
2022-01-06 13:07,49.60,0.00,223.0,226.0
2022-01-06 13:08,49.80,0.00,223.0,226.0
2022-01-06 13:09,49.60,0.00,223.0,224.5
2022-01-06 13:10,50.00,0.00,224.5,224.5
2022-01-06 13:11,49.60,0.00,221.5,224.5
2022-01-06 13:12,49.50,0.00,223.0,224.5
2022-01-06 13:13,49.40,0.00,221.5,224.5
2022-01-06 13:14,49.60,0.00,223.0,224.5
2022-01-06 13:15,49.40,0.00,221.5,224.5
2022-01-06 13:16,48.80,0.00,221.5,223.0
2022-01-06 13:17,49.00,0.00,221.5,223.0
2022-01-06 13:18,49.40,0.00,221.5,226.0
2022-01-06 13:19,50.00,0.00,224.5,226.0
2022-01-06 13:20,49.90,0.00,224.5,226.0
2022-01-06 13:21,50.20,0.00,224.5,226.0
2022-01-06 13:22,50.20,0.00,223.0,226.0
2022-01-06 13:23,49.80,0.00,223.0,224.5
2022-01-06 13:24,49.70,0.00,223.0,224.5
2022-01-06 13:25,49.50,0.00,223.0,224.5
2022-01-06 13:26,49.50,0.00,221.5,224.5
2022-01-06 13:27,49.60,0.00,223.0,224.5
2022-01-06 13:28,49.80,0.00,223.0,224.5
2022-01-06 13:29,49.50,0.00,221.5,224.5
2022-01-06 13:30,48.60,0.00,220.0,223.0
2022-01-06 13:31,47.00,0.00,215.5,221.5
2022-01-06 13:32,47.30,0.00,215.5,220.0
2022-01-06 13:33,48.20,0.00,218.5,223.0
2022-01-06 13:34,48.40,0.00,220.0,223.0
2022-01-06 13:35,49.20,0.00,221.5,223.0
2022-01-06 13:36,49.00,0.00,221.5,223.0
2022-01-06 13:37,49.10,0.00,221.5,223.0
2022-01-06 13:38,48.70,0.00,221.5,223.0
2022-01-06 13:39,48.30,0.00,220.0,221.5
2022-01-06 13:40,49.10,0.00,221.5,224.5
2022-01-06 13:41,49.10,0.00,221.5,224.5
2022-01-06 13:42,49.30,0.00,223.0,224.5
2022-01-06 13:43,49.40,0.00,223.0,224.5
2022-01-06 13:44,49.50,0.00,223.0,224.5
2022-01-06 13:45,49.80,0.00,224.5,224.5
2022-01-06 13:46,49.70,0.00,223.0,224.5
2022-01-06 13:47,49.20,0.00,221.5,224.5
2022-01-06 13:48,48.80,0.00,221.5,223.0
2022-01-06 13:49,48.80,0.00,221.5,223.0
2022-01-06 13:50,49.00,0.00,221.5,223.0
2022-01-06 13:51,48.90,0.00,221.5,223.0
2022-01-06 13:52,49.50,0.00,223.0,224.5
2022-01-06 13:53,49.80,0.00,224.5,224.5
2022-01-06 13:54,50.00,0.00,224.5,226.0
2022-01-06 13:55,50.30,0.00,224.5,226.0
2022-01-06 13:56,49.40,0.00,224.5,226.0
2022-01-06 13:57,49.90,0.00,224.5,226.0
2022-01-06 13:58,49.40,0.00,223.0,224.5
2022-01-06 13:59,49.50,0.00,223.0,224.5
2022-01-06 14:00,48.70,0.00,220.0,224.5
2022-01-06 14:01,49.60,0.00,221.5,224.5
2022-01-06 14:02,49.60,0.00,223.0,224.5
2022-01-06 14:03,49.60,0.00,223.0,224.5
2022-01-06 14:04,49.30,0.00,223.0,224.5
2022-01-06 14:05,48.70,0.00,220.0,223.0
2022-01-06 14:06,48.90,0.00,220.0,223.0
2022-01-06 14:07,49.00,0.00,220.0,223.0
2022-01-06 14:08,48.70,0.00,221.5,223.0
2022-01-06 14:09,49.50,0.00,221.5,224.5
2022-01-06 14:10,49.50,0.00,223.0,224.5
2022-01-06 14:11,49.10,0.00,220.0,224.5
2022-01-06 14:12,48.60,0.00,220.0,224.5
2022-01-06 14:13,49.50,0.00,223.0,224.5
2022-01-06 14:14,49.60,0.00,221.5,224.5
2022-01-06 14:15,49.50,0.00,223.0,224.5
2022-01-06 14:16,49.90,0.00,224.5,226.0
2022-01-06 14:17,50.10,0.00,224.5,226.0
2022-01-06 14:18,50.40,0.00,226.0,226.0
2022-01-06 14:19,50.50,0.00,226.0,227.5
2022-01-06 14:20,50.70,0.00,226.0,227.5
2022-01-06 14:21,50.40,0.00,224.5,226.0
2022-01-06 14:22,49.20,0.00,221.5,226.0
2022-01-06 14:23,9.17,0.00,223.0,233.5
2021-12-05 17:00,227.80,0.00,206.5,220.0
2021-12-05 17:40,160.70,0.00,218.5,230.5
2021-12-05 17:50,66.90,0.00,215.5,233.5
2021-12-05 18:30,170.00,0.00,218.5,233.5
2021-12-05 18:40,104.00,0.00,215.5,232.0
2021-12-05 19:00,172.40,0.00,215.5,232.0
2021-12-05 19:10,118.30,0.00,215.5,229.0
2021-12-05 19:20,499.00,0.00,223.0,227.5
2021-12-05 19:30,250.80,0.00,223.0,233.5
2021-12-05 19:50,397.00,0.00,224.5,236.5
2021-12-05 20:10,255.90,0.00,226.0,236.5
2021-12-05 20:20,115.30,0.00,223.0,238.0
2021-12-05 21:00,198.80,0.00,221.5,230.5
2021-12-05 22:50,148.50,0.00,224.5,235.0
2021-12-06 02:00,30.80,0.00,226.0,236.5
2021-12-06 02:10,124.30,0.00,224.5,235.0
2021-12-06 05:20,141.20,0.00,223.0,235.0
2021-12-06 05:30,217.40,0.00,221.5,233.5
2021-12-06 05:40,440.00,0.00,218.5,230.5
2021-12-06 05:50,76.30,0.00,220.0,232.0
2021-12-06 06:00,284.20,0.00,223.0,235.0
2021-12-06 07:00,120.60,0.00,221.5,235.0
2021-12-06 07:10,44.00,0.00,221.5,235.0
2021-12-06 07:40,13.60,0.00,221.5,232.0
2021-12-06 07:50,471.00,0.00,212.5,223.0
2021-12-06 08:00,187.50,0.00,211.0,229.0
2021-12-06 08:10,287.40,0.00,218.5,230.5
2021-12-06 08:20,38.90,0.00,218.5,233.5
2021-12-06 08:30,67.80,0.00,221.5,233.5
2021-12-06 08:40,474.00,0.00,209.5,224.5
2021-12-06 08:50,450.00,0.00,205.0,221.5
2021-12-06 09:00,466.00,0.00,208.0,220.0
2021-12-06 09:10,478.00,0.00,214.0,223.0
2021-12-06 09:20,469.00,0.00,209.5,223.0
2021-12-06 09:30,247.20,0.00,209.5,233.5
2021-12-06 09:40,251.10,0.00,221.5,232.0
2021-12-06 09:50,475.00,0.00,209.5,224.5
2021-12-06 10:00,497.00,0.00,220.0,227.5
2021-12-06 10:10,161.70,0.00,224.5,235.0
2021-12-06 10:20,216.70,0.00,218.5,235.0
2021-12-06 10:30,30.40,0.00,220.0,230.5
2021-12-06 11:00,173.20,0.00,215.5,232.0
2021-12-06 11:10,0.60,0.00,224.5,232.0
2021-12-06 11:20,201.30,0.00,224.5,233.5
2021-12-06 11:40,206.90,0.00,220.0,230.5
2021-12-06 11:50,1.50,0.00,221.5,230.5
2021-12-06 12:10,73.10,0.00,220.0,232.0
2021-12-06 12:20,477.00,0.00,209.5,221.5
2021-12-06 12:30,480.00,0.00,208.0,226.0
2021-12-06 12:40,499.00,0.00,221.5,227.5
2021-12-06 12:50,494.00,0.00,218.5,224.5
2021-12-06 13:00,494.00,0.00,220.0,226.0
2021-12-06 13:10,496.00,0.00,221.5,224.5
2021-12-06 13:20,126.70,0.00,221.5,233.5
2021-12-06 13:30,274.10,0.00,215.5,230.5
2021-12-06 14:10,35.30,0.00,214.0,227.5
2021-12-06 14:20,139.40,0.00,214.0,226.0
2021-12-06 14:30,215.90,0.00,209.5,226.0
2021-12-06 15:10,162.10,0.00,212.5,226.0
2021-12-06 15:20,250.30,0.00,214.0,229.0
2021-12-06 16:10,4.40,0.00,223.0,232.0
2021-12-06 16:20,483.00,0.00,218.5,223.0
2021-12-06 16:30,88.60,0.00,220.0,232.0
2021-12-06 16:40,171.10,0.00,214.0,235.0
2021-12-06 17:10,289.70,0.00,215.5,230.5
2021-12-06 17:20,272.90,0.00,215.5,232.0
2021-12-06 18:00,178.30,0.00,218.5,233.5
2021-12-06 18:10,364.40,0.00,218.5,233.5
2021-12-06 18:20,442.00,0.00,220.0,235.0
2021-12-06 18:30,506.00,0.00,221.5,229.0
2021-12-06 18:40,503.00,0.00,221.5,229.0
2021-12-06 18:50,354.70,0.00,223.0,235.0
2021-12-06 19:40,222.20,0.00,224.5,235.0
2021-12-06 20:10,100.40,0.00,224.5,235.0
2021-12-06 20:20,501.00,0.00,223.0,227.5
2021-12-06 20:30,504.00,0.00,223.0,227.5
2021-12-06 20:40,496.00,0.00,220.0,226.0
2021-12-06 20:50,133.10,0.00,220.0,232.0
2021-12-06 21:40,175.30,0.00,224.5,235.0
2021-12-06 22:50,173.00,0.00,226.0,236.5
2021-12-06 23:00,48.80,0.00,227.5,238.0
2021-12-07 02:20,223.30,0.00,226.0,238.0
2021-12-07 02:30,36.30,0.00,226.0,236.5
2021-12-07 04:20,277.90,0.00,223.0,235.0
2021-12-07 05:20,3.90,0.00,220.0,235.0
2021-12-07 05:30,182.40,0.00,215.5,227.5
2021-12-07 06:00,39.40,0.00,218.5,233.5
2021-12-07 06:10,329.40,0.00,212.5,227.5
2021-12-07 06:20,449.00,0.00,211.0,226.0
2021-12-07 06:30,84.50,0.00,220.0,232.0
2021-12-07 07:10,232.00,0.00,208.0,224.5
2021-12-07 07:20,108.00,0.00,208.0,224.5
2021-12-07 07:30,301.20,0.00,208.0,226.0
2021-12-07 07:40,468.00,0.00,211.0,221.5
2021-12-07 07:50,101.30,0.00,218.5,229.0
2021-12-07 08:10,88.10,0.00,223.0,233.5
2021-12-07 08:20,394.50,0.00,214.0,229.0
2021-12-07 08:30,246.50,0.00,212.5,230.5
2021-12-07 08:40,274.10,0.00,212.5,229.0
2021-12-07 08:50,146.80,0.00,206.5,229.0
2021-12-07 09:00,461.00,0.00,205.0,220.0
2021-12-07 09:10,459.00,0.00,206.5,221.5
2021-12-07 09:20,471.00,0.00,211.0,221.5
2021-12-07 09:30,472.00,0.00,211.0,221.5
2021-12-07 09:40,70.20,0.00,215.5,230.5
2021-12-07 10:00,188.00,0.00,214.0,229.0
2021-12-07 10:40,281.90,0.00,212.5,227.5
2021-12-07 11:10,239.30,0.00,211.0,227.5
2021-12-07 11:20,438.00,0.00,211.0,223.0
2021-12-07 11:50,160.70,0.00,209.5,227.5
2021-12-07 12:00,210.40,0.00,208.0,226.0
2021-12-07 12:10,137.30,0.00,209.5,227.5
2021-12-07 12:40,401.00,0.00,209.5,226.0
2021-12-07 12:50,336.50,0.00,211.0,227.5
2021-12-07 13:40,165.10,0.00,218.5,230.5
2021-12-07 13:50,70.60,0.00,218.5,229.0
2021-12-07 14:10,61.30,0.00,215.5,230.5
2021-12-07 14:20,105.00,0.00,215.5,233.5
2021-12-07 14:40,160.80,0.00,220.0,230.5
2021-12-07 15:30,253.90,0.00,212.5,229.0
2021-12-07 15:50,93.60,0.00,208.0,224.5
2021-12-07 16:00,457.00,0.00,209.5,215.5
2021-12-07 16:10,465.00,0.00,211.0,221.5
2021-12-07 16:20,475.00,0.00,215.5,223.0
2021-12-07 16:30,482.00,0.00,215.5,224.5
2021-12-07 16:40,482.00,0.00,212.5,224.5
2021-12-07 16:50,207.90,0.00,214.0,232.0
2021-12-07 17:20,209.40,0.00,214.0,232.0
2021-12-07 18:00,402.50,0.00,214.0,232.0
2021-12-07 18:10,235.40,0.00,212.5,224.5
2021-12-07 18:30,472.00,0.00,212.5,221.5
2021-12-07 18:40,96.80,0.00,215.5,233.5
2021-12-07 19:00,76.70,0.00,211.0,230.5
2021-12-07 19:10,465.00,0.00,211.0,220.0
2021-12-07 19:20,413.00,0.00,209.5,227.5
2021-12-07 19:50,219.60,0.00,221.5,232.0
2021-12-07 20:00,202.70,0.00,223.0,232.0
2021-12-07 20:10,497.00,0.00,221.5,226.0
2021-12-07 20:20,503.00,0.00,223.0,227.5
2021-12-07 20:30,385.80,0.00,223.0,236.5
2021-12-07 21:00,210.80,0.00,227.5,236.5
2021-12-07 22:30,188.90,0.00,227.5,236.5
2021-12-08 02:00,162.80,0.00,221.5,232.0
2021-12-08 05:10,53.90,0.00,220.0,238.0
2021-12-08 05:20,298.20,0.00,221.5,236.5
2021-12-08 05:30,467.00,0.00,215.5,227.5
2021-12-08 05:40,360.40,0.00,214.0,230.5
2021-12-08 06:20,23.70,0.00,218.5,232.0
2021-12-08 06:30,270.70,0.00,215.5,230.5
2021-12-08 06:40,202.20,0.00,220.0,232.0
2021-12-08 07:30,59.40,0.00,212.5,229.0
2021-12-08 07:40,299.90,0.00,211.0,227.5
2021-12-08 08:10,444.00,0.00,215.5,230.5
2021-12-08 08:20,469.00,0.00,212.5,221.5
2021-12-08 08:30,222.00,0.00,211.0,232.0
2021-12-08 08:40,396.40,0.00,215.5,232.0
2021-12-08 08:50,483.00,0.00,215.5,223.0
2021-12-08 09:00,484.00,0.00,215.5,224.5
2021-12-08 09:10,480.00,0.00,218.5,223.0
2021-12-08 09:20,479.00,0.00,212.5,223.0
2021-12-08 09:30,491.00,0.00,220.0,226.0
2021-12-08 09:40,496.00,0.00,220.0,226.0
2021-12-08 09:50,496.00,0.00,220.0,226.0
2021-12-08 10:00,485.00,0.00,212.5,226.0
2021-12-08 10:10,480.00,0.00,214.0,224.5
2021-12-08 10:20,322.50,0.00,220.0,233.5
2021-12-08 11:20,115.80,0.00,218.5,232.0
2021-12-08 11:30,94.60,0.00,218.5,232.0
2021-12-08 12:00,373.60,0.00,220.0,230.5
2021-12-08 12:10,21.60,0.00,221.5,235.0
2021-12-08 12:20,22.40,0.00,224.5,236.5
2021-12-08 12:30,491.00,0.00,215.5,227.5
2021-12-08 12:40,485.00,0.00,218.5,226.0
2021-12-08 12:50,493.00,0.00,218.5,226.0
2021-12-08 13:00,490.00,0.00,215.5,227.5
2021-12-08 13:10,502.00,0.00,221.5,229.0
2021-12-08 13:20,500.00,0.00,221.5,229.0
2021-12-08 13:30,493.00,0.00,220.0,227.5
2021-12-08 13:40,183.90,0.00,220.0,235.0
2021-12-08 13:50,266.70,0.00,220.0,235.0
2021-12-08 14:00,247.60,0.00,218.5,235.0
2021-12-08 14:10,190.50,0.00,212.5,229.0
2021-12-08 14:20,454.00,0.00,214.0,226.0
2021-12-08 14:30,359.40,0.00,220.0,232.0
2021-12-08 14:40,201.40,0.00,218.5,230.5
2021-12-08 14:50,222.00,0.00,215.5,230.5
2021-12-08 15:30,149.80,0.00,218.5,232.0
2021-12-08 15:40,9.10,0.00,223.0,236.5
2021-12-08 16:10,253.30,0.00,221.5,232.0
2021-12-08 16:20,285.20,0.00,221.5,233.5
2021-12-08 16:30,478.00,0.00,214.0,223.0
2021-12-08 16:40,464.00,0.00,212.5,218.5
2021-12-08 16:50,449.00,0.00,209.5,215.5
2021-12-08 17:00,462.00,0.00,209.5,220.0
2021-12-08 17:10,370.30,0.00,214.0,227.5
2021-12-08 17:40,186.30,0.00,218.5,229.0
2021-12-08 17:50,7.00,0.00,220.0,227.5
2021-12-08 18:00,223.90,0.00,218.5,227.5
2021-12-08 18:10,167.00,0.00,218.5,230.5
2021-12-08 18:50,209.10,0.00,215.5,230.5
2021-12-08 19:00,31.00,0.00,220.0,232.0
2021-12-08 19:10,109.70,0.00,223.0,233.5
2021-12-08 19:20,226.10,0.00,224.5,236.5
2021-12-08 19:40,297.00,0.00,224.5,233.5
2021-12-08 19:50,346.10,0.00,223.0,235.0
2021-12-08 20:00,346.90,0.00,215.5,230.5
2021-12-08 20:30,162.10,0.00,224.5,236.5
2021-12-08 21:30,176.40,0.00,226.0,239.5
2021-12-08 23:50,146.20,0.00,223.0,236.5
2021-12-09 03:50,149.90,0.00,224.5,236.5
2021-12-09 04:20,277.50,0.00,214.0,230.5
2021-12-09 04:30,95.00,0.00,211.0,233.5
2021-12-09 04:40,50.70,0.00,218.5,235.0
2021-12-09 04:50,133.70,0.00,221.5,233.5
2021-12-09 05:30,229.40,0.00,218.5,232.0
2021-12-09 05:40,94.80,0.00,220.0,230.5
2021-12-09 06:00,162.80,0.00,215.5,227.5
2021-12-09 07:10,229.20,0.00,212.5,230.5
2021-12-09 07:20,112.50,0.00,212.5,229.0
2021-12-09 07:40,10.10,0.00,220.0,230.5
2021-12-09 07:50,464.00,0.00,209.5,223.0
2021-12-09 08:00,159.90,0.00,214.0,229.0
2021-12-09 08:10,111.10,0.00,215.5,230.5
2021-12-09 08:20,356.80,0.00,214.0,227.5
2021-12-09 08:30,473.00,0.00,214.0,223.0
2021-12-09 08:40,244.50,0.00,220.0,230.5
2021-12-09 08:50,232.80,0.00,212.5,230.5
2021-12-09 09:10,123.70,0.00,212.5,232.0
2021-12-09 09:20,484.00,0.00,214.0,224.5
2021-12-09 09:30,60.30,0.00,220.0,233.5
2021-12-09 09:40,18.80,0.00,221.5,232.0
2021-12-09 10:00,468.00,0.00,218.5,233.5
2021-12-09 10:10,499.00,0.00,218.5,227.5
2021-12-09 10:20,478.00,0.00,212.5,226.0
2021-12-09 10:30,490.00,0.00,218.5,226.0
2021-12-09 10:40,484.00,0.00,220.0,223.0
2021-12-09 10:50,484.00,0.00,218.5,223.0
2021-12-09 11:00,495.00,0.00,220.0,227.5
2021-12-09 11:10,131.10,0.00,224.5,235.0
2021-12-09 12:10,330.20,0.00,220.0,232.0
2021-12-09 12:20,210.00,0.00,221.5,230.5
2021-12-09 12:30,489.00,0.00,220.0,224.5
2021-12-09 12:40,484.00,0.00,215.5,223.0
2021-12-09 12:50,483.00,0.00,214.0,223.0
2021-12-09 13:00,481.00,0.00,214.0,223.0
2021-12-09 13:10,479.00,0.00,218.5,221.5
2021-12-09 13:20,281.50,0.00,214.0,230.5
2021-12-09 14:10,311.80,0.00,215.5,229.0
2021-12-09 14:40,209.10,0.00,215.5,230.5
2021-12-09 15:30,153.20,0.00,218.5,229.0
2021-12-09 15:40,47.40,0.00,218.5,227.5
2021-12-09 16:20,100.10,0.00,218.5,227.5
2021-12-09 16:30,68.80,0.00,215.5,230.5
2021-12-09 17:20,109.30,0.00,214.0,227.5
2021-12-09 17:30,133.80,0.00,214.0,227.5
2021-12-09 18:10,249.80,0.00,218.5,229.0
2021-12-09 18:40,303.20,0.00,215.5,230.5
2021-12-09 18:50,9.00,0.00,223.0,230.5
2021-12-09 19:00,170.80,0.00,220.0,230.5
2021-12-09 19:10,96.20,0.00,221.5,232.0
2021-12-09 19:40,169.50,0.00,218.5,230.5
2021-12-09 20:10,359.30,0.00,218.5,233.5
2021-12-09 20:20,78.00,0.00,223.0,235.0
2021-12-09 20:40,266.90,0.00,223.0,236.5
2021-12-09 20:50,176.10,0.00,221.5,233.5
2021-12-09 21:50,472.00,0.00,221.5,232.0
2021-12-09 22:00,101.30,0.00,223.0,233.5
2021-12-09 22:40,169.70,0.00,224.5,233.5
2021-12-10 01:00,166.00,0.00,218.5,232.0
2021-12-10 05:20,104.00,0.00,224.5,235.0
2021-12-10 05:30,489.00,0.00,218.5,226.0
2021-12-10 05:40,119.60,0.00,220.0,233.5
2021-12-10 06:10,189.90,0.00,218.5,232.0
2021-12-10 06:20,249.90,0.00,215.5,230.5
2021-12-10 06:30,188.70,0.00,215.5,235.0
2021-12-10 06:40,171.80,0.00,218.5,232.0
2021-12-10 06:50,70.90,0.00,218.5,233.5
2021-12-10 07:30,186.10,0.00,208.0,229.0
2021-12-10 08:30,151.20,0.00,220.0,230.5
2021-12-10 09:00,11.90,0.00,215.5,224.5
2021-12-10 09:10,462.00,0.00,212.5,218.5
2021-12-10 09:20,467.00,0.00,211.0,220.0
2021-12-10 09:30,481.00,0.00,214.0,223.0
2021-12-10 09:40,476.00,0.00,214.0,226.0
2021-12-10 09:50,477.00,0.00,214.0,221.5
2021-12-10 10:00,489.00,0.00,218.5,226.0
2021-12-10 10:10,494.00,0.00,220.0,227.5
2021-12-10 10:20,493.00,0.00,220.0,227.5
2021-12-10 10:30,54.50,0.00,220.0,235.0
2021-12-10 10:40,62.20,0.00,224.5,236.5
2021-12-10 10:50,197.40,0.00,221.5,235.0
2021-12-10 11:30,175.70,0.00,224.5,236.5
2021-12-10 12:00,3.80,0.00,223.0,233.5
2021-12-10 12:10,496.00,0.00,221.5,226.0
2021-12-10 12:20,32.50,0.00,221.5,235.0
2021-12-10 12:40,300.70,0.00,220.0,232.0
2021-12-10 12:50,479.00,0.00,214.0,227.5
2021-12-10 13:00,344.50,0.00,220.0,235.0
2021-12-10 13:10,502.00,0.00,220.0,227.5
2021-12-10 13:20,500.00,0.00,221.5,227.5
2021-12-10 13:30,490.00,0.00,220.0,226.0
2021-12-10 13:40,151.70,0.00,224.5,235.0
2021-12-10 14:20,331.00,0.00,218.5,232.0
2021-12-10 15:10,213.20,0.00,220.0,233.5
2021-12-10 16:00,77.80,0.00,220.0,236.5
2021-12-10 16:10,134.60,0.00,218.5,236.5
2021-12-10 16:30,308.10,0.00,214.0,233.5
2021-12-10 16:40,2.90,0.00,223.0,232.0
2021-12-10 17:00,86.60,0.00,214.0,230.5
2021-12-10 17:10,348.50,0.00,208.0,229.0
2021-12-10 17:50,161.70,0.00,209.5,226.0
2021-12-11 08:20,32.70,0.00,215.5,233.5
2021-12-11 08:30,475.00,0.00,214.0,223.0
2021-12-11 08:40,463.00,0.00,206.5,221.5
2021-12-11 08:50,463.00,0.00,209.5,221.5
2021-12-11 09:00,470.00,0.00,208.0,221.5
2021-12-11 09:10,462.00,0.00,208.0,221.5
2021-12-11 09:20,455.00,0.00,205.0,220.0
2021-12-11 09:30,470.00,0.00,214.0,221.5
2021-12-11 09:40,451.00,0.00,209.5,215.5
2021-12-11 09:50,449.00,0.00,208.0,215.5
2021-12-11 10:00,445.00,0.00,205.0,221.5
2021-12-11 10:10,448.00,0.00,206.5,221.5
2021-12-11 10:20,448.00,0.00,205.0,215.5
2021-12-11 10:30,453.00,0.00,208.0,215.5
2021-12-11 10:40,456.00,0.00,208.0,218.5
